-6;-6;-6;-11;-22;-9;-1;25
-32;-5;-10;-27;-11;-18;-13;-27
17;2;1;14;60;13;9;24
-11;0;-8;-25;-20;-1;-10;-25
1;5;7;29;56;-8;-7;-7
-3;-4;9;21;23;-10;-13;-3
-5;-1;-4;-41;-42;-7;1;4
-8;-6;16;28;-56;-8;-5;-8
-42;-9;-17;-21;-93;-49;-15;3
37;-4;19;56;86;16;2;6
-4;-8;-8;-13;-26;-16;-8;-1
6;2;-10;-39;-77;-34;-9;-8
-13;-5;-7;-13;-36;-1;-6;-16
-13;-10;-6;-16;-18;-12;-5;-16
23;8;9;47;38;11;0;-1
-17;2;1;-16;-33;-7;3;0
11;-2;-10;-17;-10;-15;-7;2
-30;-11;5;-7;1;19;5;-11
30;4;7;67;58;11;4;20
1;2;1;16;14;11;5;1
4;0;-4;-17;11;-6;-9;-25
-52;-14;-12;-20;-47;-3;-10;10
-1;-8;-5;-20;-36;-7;-8;-19
62;9;12;3;-41;5;10;20
14;9;16;45;27;32;16;-9
36;5;-7;-21;-33;3;3;22
-8;-3;-5;-17;-32;-13;-6;-4
-39;0;-1;-6;-13;4;0;-7
-2;1;4;8;24;-4;3;3
4;4;11;-6;-47;-11;-2;-4
25;2;1;6;-28;-15;-10;0
4;-1;5;11;15;9;4;2
-7;-3;-6;-12;-20;-7;0;-5
8;-1;0;2;-32;-16;-10;-2
-6;-3;-7;-12;13;6;0;-3
25;2;8;-17;-49;-36;-14;-18
53;-7;2;-4;31;29;14;48
37;13;2;-1;-22;-37;-19;-21
-4;9;0;-29;-17;-26;-3;16
-23;-6;-4;11;13;27;-4;-29
0;-7;-8;-19;-4;-3;11;21
9;4;4;11;-14;-2;8;4
-5;-7;6;18;-12;-2;1;-1
10;4;4;-10;-92;-18;-12;14
-53;-5;-18;-65;-50;-17;-6;-12
1;-8;15;90;47;-3;-4;-5
38;-3;-9;-21;0;11;10;3
-47;1;1;5;29;9;-3;-14
35;9;-4;-31;-6;1;1;-1
-9;4;9;28;51;23;10;16
-33;-16;-9;-25;-53;-16;-6;-13
1;0;0;-1;-20;2;2;2
-6;7;1;23;25;-5;-11;-10
-18;-7;-5;-9;-13;7;1;-10
2;-4;7;17;12;2;-4;-2
-7;-6;-22;-73;-98;-30;-7;-9
12;-3;4;24;-3;-5;-4;13
-44;-8;-19;-41;-22;-25;-7;-13
77;-7;10;32;16;12;9;49
