-7;-7;-2;-29;-44;-2;-4;-5
3;6;24;105;127;15;5;1
7;-3;-10;-24;-9;-9;-6;1
-7;-28;-13;-8;-7;-12;-15;-17
-47;-46;-28;-40;-20;0;-4;-2
22;41;8;26;16;6;-5;3
-4;-2;0;1;12;-18;-5;-4
-15;16;11;0;-4;3;-3;-10
16;7;2;1;7;2;-2;6
-2;-3;-9;1;2;4;-2;-5
4;14;12;59;127;67;15;4
-6;5;2;43;74;50;-8;-2
0;-5;2;15;-13;-3;0;3
-1;-4;2;13;42;2;0;0
10;-8;-5;-37;-43;3;-4;-2
-5;10;-5;-20;-33;1;5;-2
-23;-16;-3;-10;9;8;10;-3
-3;-20;-8;-11;-1;-12;-9;-10
-11;-52;-10;8;16;1;6;14
-4;35;13;-8;-18;-11;6;-1
-14;-19;-19;6;23;1;-4;-8
-12;7;10;28;38;-2;4;-2
1;-4;11;48;22;24;12;0
-16;-9;6;2;8;8;4;1
4;0;-5;-17;-16;-4;4;6
-17;4;8;0;-16;-4;0;-8
29;8;-2;3;-16;-73;1;5
-3;-28;2;2;-4;5;2;3
0;-7;7;1;-43;28;26;6
-25;-20;-15;13;9;8;2;-9
9;1;0;-18;-9;10;11;16
-17;-6;1;-7;-8;6;-1;-12
27;-31;-10;-32;-13;-5;-3;1
-11;1;-3;-9;-17;-9;1;0
-5;-18;14;54;91;29;6;5
4;-13;-11;-52;-39;0;-3;1
0;8;7;34;1;-2;0;-3
-19;-1;-6;0;41;-11;-8;-13
22;-27;-20;9;0;9;4;12
-6;-19;-28;-68;-48;-7;-14;-7
9;2;7;23;36;6;0;-1
3;16;-8;1;-10;-39;-23;-11
4;-8;-16;-67;-15;-10;-2;0
0;-1;22;56;15;15;6;1
-33;-25;-10;-21;-12;-1;-9;-16
46;3;3;-3;-7;9;3;20
24;-10;-20;-26;-23;-29;0;12
-5;-2;-7;15;23;-37;-21;-11
-9;-22;1;20;44;-49;0;-11
-12;-8;-15;-11;-34;-4;-5;-6
11;12;19;-16;3;29;15;3
3;14;1;5;3;2;3;4
-22;13;2;-11;-26;-19;-9;-16
-35;3;12;3;-20;18;16;9
28;-1;-14;-2;10;4;6;4
-10;12;13;36;15;22;-3;-1
3;-5;-2;-28;-23;7;3;-4
-16;-8;-2;-26;-48;-7;0;-6
-10;9;10;74;127;39;7;-1
2;5;10;-14;-42;-17;3;9
-7;12;5;-11;2;-3;-5;-1
-13;4;-22;-10;-24;-1;-2;-1
-10;-10;8;22;32;1;11;10
0;-6;-21;-20;-15;-2;-2;-3
5;27;7;2;-24;-17;-1;-5
-4;-5;-2;16;33;1;3;0
-1;-5;-19;-24;-15;-1;-7;-11
8;22;-11;1;13;8;1;11
-8;-1;12;31;-62;-8;1;0
-7;8;4;9;8;-9;-16;-18
-2;11;7;-9;-3;-32;-11;-1
1;-7;-7;-5;30;4;-3;-1
-17;-19;-9;-4;-5;-1;-2;-3
-21;20;11;-17;-40;48;4;2
10;24;1;6;48;-12;-9;-1
-25;12;-25;-44;-60;-31;-17;-14
-10;-21;-4;2;3;7;1;-3
34;8;5;14;28;10;0;8
15;20;-2;-17;-6;-10;9;6
-23;-7;-13;-13;-39;-5;-6;-5
30;2;0;-6;-17;-12;0;5
-13;-22;3;-13;-16;-13;-3;-1
10;18;6;5;-9;5;1;0
-1;-41;-20;-6;1;6;3;5
-3;6;3;-2;9;21;-1;-1
1;-4;-4;-32;-29;-13;-11;-7
3;-5;-1;8;2;-11;-2;-4
-19;3;11;21;2;22;8;2
10;15;9;15;26;13;2;5
7;24;-13;-22;-21;-7;-9;-6
-4;19;31;57;66;7;-2;-10
8;-9;-13;-2;-31;3;-1;1
-16;-9;-15;-21;-45;-14;-7;-6
-10;-22;10;38;65;-44;7;-2
9;7;5;19;50;-14;-1;-3
-7;-30;0;18;3;-20;-4;1
-10;-2;10;-13;-54;-9;-8;-4
-1;-4;0;-10;28;32;2;-1
46;14;-6;5;15;19;0;6
-13;18;-7;13;23;2;-9;-9
-6;-30;5;-15;-63;2;9;11
14;0;9;1;-43;-2;-2;5
2;7;1;15;20;-5;-1;1
-1;4;-13;-27;1;-3;-9;-11
20;-3;-9;-49;-110;-26;-23;-5
-7;-9;-8;6;19;-25;9;1
-2;6;9;8;-6;-33;0;-6
-1;-8;4;8;-16;6;-9;-2
-10;-5;-6;2;15;-7;-1;-6
-10;-9;-8;-43;-86;-32;-4;-8
-4;0;-12;5;-2;12;3;0
-33;-14;-6;-25;-8;10;1;-10
24;1;0;-21;-38;-37;-20;-4
3;30;23;64;65;72;10;3
-8;-11;-36;-39;-9;-57;-13;1
-25;-2;9;27;24;1;-2;-8
2;0;-10;-21;-14;-87;10;7
2;16;3;-6;14;6;-3;-1
0;0;10;-36;-56;3;1;-3
6;0;2;29;68;11;2;-2
16;-13;-18;-25;-6;-11;-2;9
-8;-10;-5;-1;-12;-4;-8;-7
-15;4;-5;-3;13;2;0;-7
16;1;-9;17;5;10;7;12
4;5;4;23;30;-17;-5;-4
-35;-31;-6;6;46;4;-6;-10
28;13;0;-10;-38;1;10;8
-38;0;-4;49;69;53;16;10
-33;-22;-8;-8;-5;-14;-6;-17
22;-10;5;-26;-70;-5;6;7
11;17;-2;-7;5;-16;-6;5
2;2;-10;-8;4;12;5;-2
9;11;-10;-19;-7;-7;-5;4
-4;-11;1;-30;-39;1;-7;-11
-35;13;10;25;32;-12;-10;-15
35;7;15;4;25;11;10;11
-7;-18;-9;-1;40;23;-1;-9
6;8;-7;-17;-34;-35;-24;-7
-36;-9;-6;-6;-5;-5;-8;-6
-4;3;-5;6;-7;4;-2;-7
34;-14;1;-42;-48;1;1;-1
10;-22;2;63;48;10;1;13
2;30;1;-6;-5;35;15;11
6;-16;6;10;-4;-27;-9;-8
-33;-40;-20;-2;8;-2;-2;-2
-4;4;5;-17;-1;-3;2;0
-32;-28;-22;5;6;6;-6;-19
-23;3;-1;4;-16;-28;2;-5
-7;0;6;-12;2;2;-2;0
-1;-14;-9;-15;-5;-21;-4;-1
-24;3;11;-25;-32;-19;-5;-11
30;10;9;7;22;37;10;19
-26;-9;-2;8;-47;-22;-6;-8
-18;0;-2;-26;-8;-5;-7;-6
-1;16;-9;17;-7;0;-4;1
-9;12;6;29;63;15;1;-6
-19;-57;-9;-21;23;12;2;9
-9;4;6;-13;-33;-6;-1;0
22;17;19;24;42;0;0;3
-12;18;2;15;0;-3;3;3
3;-20;-9;18;17;-8;-3;3
2;5;-6;-19;-40;-8;5;4
-5;4;6;-1;-2;24;-7;-5
-3;-20;-1;-2;-8;-34;-17;-3
-6;21;-1;-18;-3;1;1;-1
5;-4;-5;26;-8;-47;0;2
-7;3;7;-14;19;6;0;2
-16;-5;4;7;-11;11;-1;1
27;11;3;48;59;-20;-10;-4
42;5;1;-18;-94;-19;-5;8
6;12;11;31;52;7;4;6
-11;-17;-10;-11;17;-34;-16;-8
-1;-10;16;-8;-18;-3;4;4
-31;-1;-9;-12;-27;-37;8;-11
61;11;-2;-12;-4;-6;-1;15
-21;8;0;-4;-10;19;7;-10
2;-21;-14;-52;-41;12;-1;-3
-30;-18;-18;12;18;0;-3;-7
44;16;9;17;-1;11;16;26
-28;11;4;-11;-27;-10;-1;-4
-10;-20;-3;-7;-40;-1;-3;-4
-16;-7;-7;-24;-6;-56;1;-7
26;-19;4;14;35;0;-4;-4
-13;10;-14;-29;-19;-9;2;8
-7;-1;-2;17;5;34;5;-4
-9;0;1;-9;-11;0;9;2
-4;3;5;-15;-14;3;8;0
11;-12;11;27;-13;-4;-1;-3
-30;-15;4;11;-32;-56;-14;-12
-1;14;-17;-28;-18;12;-1;0
20;-11;-1;-33;-40;17;5;8
4;29;-6;-11;-22;-10;2;7
7;8;16;46;53;127;-1;5
-10;9;-1;-26;-56;3;5;-3
-15;-26;-9;-18;-12;-5;-2;-8
19;2;-15;16;37;29;10;18
-14;3;18;3;2;8;2;-5
26;-15;1;41;44;-2;-1;5
20;-2;-12;-5;2;0;6;9
-10;6;14;-34;-77;-24;-9;-11
-2;7;19;15;27;82;-2;1
0;6;-2;14;-6;-39;4;-8
-26;-41;-3;4;24;-8;-16;-5
-1;6;-1;-14;-30;4;-11;3
0;13;8;-4;14;30;21;12
0;-6;5;23;27;-6;-10;-7
0;-5;-24;-22;-26;-4;4;-6
-5;2;13;29;122;48;-4;-10
40;-1;-2;22;0;-3;4;16
-12;10;-2;4;42;1;-3;-5
13;17;18;17;-36;5;4;-2
-16;0;9;24;-2;4;3;4
8;6;2;-14;-8;4;4;10
-4;5;-6;1;-2;-3;0;-5
-8;15;12;-9;-23;-45;-15;-9
-1;-9;-5;8;23;6;1;-2
-14;-13;-4;-14;-54;-14;-5;-18
14;38;-3;11;56;-18;9;10
24;4;-1;-3;15;12;4;6
2;9;-1;-20;-25;1;-6;-11
24;-39;-9;9;-19;24;3;15
14;-27;-17;-4;9;-29;-13;-1
-15;2;8;2;-20;11;-3;-3
2;-5;-13;17;127;43;12;7
4;10;-4;-23;39;4;0;1
7;-7;-4;-30;-11;-8;-7;0
-13;-1;0;32;36;6;-4;-8
-2;8;11;-4;-40;78;2;-5
9;-3;6;23;15;-44;-7;1
-18;-16;-8;-46;-38;-43;0;-8
-13;7;8;44;18;2;6;-7
-6;-1;-5;1;4;5;6;13
-8;-5;-7;-9;-5;-7;-6;-4
-3;-3;1;-14;-11;6;3;1
-3;-21;1;-5;22;-5;-14;-17
-18;-17;-25;-4;12;-34;12;-1
-19;-10;6;21;71;30;-7;-16
-31;20;-13;-44;-74;-6;-3;-7
32;-21;4;52;69;-4;-4;10
34;-4;-9;-31;-38;-4;-2;8
-12;-14;19;16;17;-9;-6;-5
-27;-13;-24;-20;24;2;-4;-7
6;-12;11;26;-3;-97;1;-2
-31;-33;1;-15;4;6;-9;-11
22;3;-10;2;-21;-10;-13;-6
5;14;16;-12;-40;12;8;-2
9;-13;7;-6;-7;55;25;18
-9;-1;6;52;100;12;2;-4
-8;8;8;37;7;11;-1;-4
-14;7;1;-4;-18;-7;26;-1
-3;5;-2;-16;-35;-21;-36;-15
-16;-9;-4;-36;-13;-17;-3;1
-4;-16;-14;26;13;20;2;1
6;-9;2;-24;-36;-5;-1;1
-23;-16;-4;35;30;-24;7;-3
-26;-10;0;-30;-52;-8;0;-2
13;1;5;4;0;5;-3;9
33;11;5;-13;-53;-6;3;9
17;-7;10;68;109;35;5;2
-8;-24;-21;-2;46;29;10;4
-5;9;5;-2;-12;-10;2;-3
-11;10;10;2;-20;-9;-9;-9
22;43;9;4;19;7;3;3
-3;-13;-13;-15;14;-3;-3;-6
-28;-32;-27;-32;40;9;-2;-4
31;23;13;-23;-13;-2;-7;13
15;7;-13;-12;-48;-8;-4;2
-17;-15;-9;27;37;-14;8;-2
-21;13;21;-4;3;-19;-14;-20
30;52;13;50;127;71;20;23
-7;0;0;-18;-53;-11;-5;-8
-10;-7;1;12;5;22;-7;-8
13;-13;-10;-5;37;-8;-2;-1
-13;-4;-16;-17;1;-4;-5;-10
1;5;6;5;-7;-14;4;7
8;1;7;42;12;-8;-4;-2
-9;18;18;1;47;25;-4;-5
-7;-22;-11;-55;-68;1;3;1
36;26;25;38;10;49;5;23
0;25;-3;4;53;34;12;5
-18;13;6;47;80;5;-9;-9
9;12;0;0;-21;-52;-9;3
4;-3;2;-14;-20;-32;-1;-5
1;10;9;7;11;28;7;-2
10;26;0;10;10;4;-2;-3
-13;9;-11;-11;-14;3;-3;-8
1;-12;0;-23;8;2;0;-4
-15;6;15;-1;-1;41;12;2
3;-11;-16;-14;-23;-30;-6;-3
-23;21;6;57;116;0;7;1
52;31;-17;1;11;6;14;10
-15;-16;-4;-24;-8;-5;-2;-3
-3;0;-1;-2;3;4;-3;0
-12;-9;-13;-25;-16;1;0;-2
14;21;48;32;24;46;19;16
3;-7;-31;-24;-32;-9;-4;7
-14;1;24;-8;9;1;1;-3
-1;-11;20;65;94;20;4;4
26;-11;-9;6;18;12;4;3
-7;-5;-8;9;50;-18;-9;-10
-6;-11;5;-8;60;11;3;1
-17;0;6;48;6;18;-30;-10
12;-6;-4;-1;1;-14;-5;9
-22;-32;1;-9;-12;6;0;2
27;-19;-3;-12;-18;-6;4;9
-20;-14;-2;22;16;-2;-12;-29
11;-4;-16;-28;-35;-6;-5;8
-66;21;17;80;106;19;6;-14
39;-17;3;-5;-34;-10;-2;3
-33;19;17;12;-36;-8;-9;-17
0;-15;8;10;19;22;7;17
-7;9;-10;-7;-25;8;-12;-7
15;-4;-2;-5;38;6;2;3
-9;4;-6;-21;-17;-68;-10;-18
-11;-1;7;12;9;3;-3;-1
3;-18;-33;-21;-22;-10;-6;-7
18;-16;1;-59;-118;-6;8;20
5;8;15;41;74;-17;-12;-2
-9;3;-6;-11;6;4;7;-4
-17;13;1;-4;-9;-43;3;-13
7;-14;-8;-21;-1;-4;-5;3
10;66;5;-13;-51;3;-2;-5
-4;-9;-24;13;41;2;-6;-6
-30;17;21;-48;-67;-19;-14;-11
21;8;-21;2;-11;-31;-6;-6
5;-14;1;-23;-37;-20;3;-1
-21;4;6;19;2;-67;14;0
18;16;-9;-22;-14;7;3;1
-17;-21;2;7;-32;-1;-5;-6
-15;-1;-15;-34;-6;6;2;-1
-8;13;16;-5;-48;-9;-23;-7
-10;11;-14;-6;25;-9;-9;-2
-2;3;12;21;-5;13;-6;2
-12;35;6;39;53;-9;-2;4
1;-15;-19;-31;-6;-2;-10;-13
15;-18;-23;-69;-86;-1;-1;7
-9;-12;-19;0;44;-9;-16;-8
5;-18;-4;-3;31;20;3;-5
-15;-2;-10;-14;-37;-32;-1;5
-4;-8;4;8;-7;-20;2;4
-13;5;9;-1;0;-8;-7;-12
-37;-29;-15;-14;14;4;-4;-1
10;-4;-27;-48;-45;-1;-3;8
-25;-4;11;41;17;-42;-4;-14
-9;-9;-3;-11;-2;7;-1;4
5;2;-6;-59;-74;-25;-8;-6
-16;4;-5;0;-44;2;-8;-3
12;-26;3;-5;1;10;-2;-2
3;6;-14;11;8;-16;9;3
-3;5;2;-8;0;-7;-4;-5
1;6;1;7;-6;41;-21;0
10;17;-3;-16;0;-10;-6;2
-4;-1;-1;-22;-47;-42;-5;-1
5;-33;-11;1;8;-26;-5;-7
-17;-2;-19;-2;54;32;0;-4
-13;-24;1;-16;-54;-18;-9;-8
-3;-21;-3;-35;-59;-11;-4;-1
3;50;7;19;13;0;1;-7
5;-19;-4;3;-19;-8;-1;7
7;0;-4;-22;-12;3;1;0
-18;-21;-1;8;1;-7;-1;-8
-10;7;-21;-3;0;-10;-5;-5
21;-4;16;40;48;58;-9;-5
-11;4;13;32;20;31;10;-5
14;0;-11;-24;-67;-25;12;2
18;28;17;8;-4;27;18;5
-20;2;1;3;-3;-8;-4;-1
-8;-4;2;-1;-8;6;3;-12
27;-6;6;-4;2;18;11;14
1;-22;-10;-2;-4;-3;-6;-6
-32;-10;-16;-34;9;3;-2;-5
29;20;15;28;11;5;4;8
3;16;-11;-35;-58;-9;-4;-4
-16;23;19;92;127;-39;14;0
9;12;-8;7;1;4;-5;2
-9;-21;-1;9;-13;-15;-6;-8
-4;-5;-14;-45;-58;-5;1;-5
0;-8;-1;4;13;-68;-10;-1
-7;5;16;-2;-59;-2;-6;-9
-55;-33;-16;4;3;-34;6;-20
59;24;-6;-23;-30;-9;-3;18
-12;12;-7;-15;11;-15;0;-11
10;5;-13;26;14;-7;1;8
13;-2;10;39;44;7;12;18
2;7;8;-6;-9;-1;-3;-4
-1;13;11;-5;-2;37;6;-4
3;23;-5;-15;-18;-3;1;6
1;6;-2;-27;-43;-22;-1;-3
18;6;11;30;8;-9;-17;0
-6;9;-13;-26;-47;3;1;3
-14;11;4;-10;42;-1;-6;-12
26;-3;4;1;29;5;3;11
-10;1;-8;2;5;-5;-5;-4
-6;0;-6;-19;-30;9;-2;0
6;16;10;30;-1;-48;6;3
