-12;25;2;5;15;2;-6;-42
-16;-12;-4;-2;13;-1;20;-11
-8;-41;-15;-22;-41;-7;-8;-12
-16;-3;-3;-1;8;-69;-38;5
37;15;-2;-4;-7;-8;5;36
-8;18;7;9;37;33;36;127
-8;-51;-8;-9;-32;-25;-74;-96
-24;15;-8;-8;-24;-5;-25;-128
22;-35;-5;-3;-4;-14;-31;-49
-13;22;-4;-15;-32;-60;26;-109
-22;-33;-6;5;21;14;20;127
14;38;9;30;93;16;-116;-88
-11;7;-7;4;25;17;33;30
-7;-22;-1;-3;-17;13;40;15
12;6;-9;-19;-24;-21;-54;-13
6;22;-3;-21;-52;38;35;-12
17;3;1;10;7;-1;-21;-6
5;-3;5;7;-3;2;-10;-23
23;7;2;0;-21;-128;-35;2
18;-8;-2;-10;-2;-52;10;90
24;-13;4;8;16;31;61;127
-30;-3;-4;-5;27;-2;-22;22
-19;-13;3;13;-37;18;16;-87
25;6;2;10;47;16;10;2
-12;-45;-10;-4;12;14;-27;-128
22;-37;-3;-3;-4;-10;-14;127
-23;-1;0;0;2;5;22;74
-61;-26;-2;-2;3;-17;5;68
18;4;-6;-2;-11;2;26;-45
4;49;2;-10;-9;-1;-10;-7
-23;-2;6;17;32;-30;16;33
33;13;1;1;-24;-4;-22;27
-41;0;-12;-30;-106;-14;-11;-83
-29;19;10;34;125;89;-8;1
-31;-3;-3;-2;-59;-65;-3;-20
62;5;9;20;36;28;21;64
-16;31;0;-8;-14;64;77;90
26;-20;3;-3;-19;-46;3;-43
-35;-35;-8;-7;3;24;-15;-5
-1;16;11;3;-38;52;48;-32
20;16;9;12;31;15;-59;-32
-7;0;-8;3;6;-6;-11;-1
35;-36;1;-2;20;-45;-18;47
-42;-24;-5;-1;-6;-16;-16;-48
108;18;-6;3;34;38;9;7
34;8;1;-9;-24;-55;88;96
26;13;7;6;-10;-15;-22;-2
-1;13;3;10;60;23;8;33
7;-4;7;33;111;28;9;41
-6;-22;-8;-15;-1;-24;-38;46
-1;1;-1;5;11;-10;6;17
-7;21;5;-2;-4;10;-1;-37
19;17;10;12;3;31;15;64
0;-2;3;2;-4;-10;-3;-7
1;-15;5;1;-2;-5;8;3
-39;-3;-15;-10;-13;-12;-2;-43
73;27;5;7;19;8;50;127
-27;-12;7;13;10;7;34;115
-15;-12;-10;-15;-15;-22;-43;0
-7;-18;-6;-5;-9;-11;17;63
-50;30;1;3;3;41;127;29
37;6;-3;-10;-39;-27;-6;83
4;-9;3;17;77;-9;-62;-71
37;11;-6;-21;-54;-16;4;74
22;7;3;12;55;36;7;28
-20;-2;2;-2;-37;38;7;3
14;-9;-1;-15;-56;-13;4;0
3;1;-1;5;13;12;20;61
-14;-5;-3;-11;-4;-7;-33;-58
22;0;-3;12;18;12;12;52
1;2;-3;-5;-7;3;-7;-3
-6;-15;-2;-9;-37;-14;-4;-3
-24;4;-1;0;4;-18;-15;17
-40;-14;-11;-16;-15;-22;-29;-12
127;53;14;10;-13;-5;55;127
42;-21;-7;-11;-24;-22;7;127
-22;14;13;20;14;32;11;-4
-35;-42;-13;2;14;-6;-77;-79
-7;13;-8;-26;-46;-73;-46;-30
75;43;26;42;56;45;1;47
52;6;2;-4;-16;-19;23;31
-19;-14;-5;-8;-15;-11;-2;-9
-11;-15;-1;-7;-9;-27;-10;-17
37;6;3;-2;-12;11;7;-43
-38;-23;-9;-11;4;0;27;30
30;30;14;13;26;-4;64;114
-12;-18;-10;-19;-19;-35;-9;-1
-30;5;-1;9;-6;87;9;-109
-30;-25;-5;-4;3;-27;14;33
1;19;9;12;48;55;37;46
-11;-28;-4;-14;-25;-20;30;30
27;4;-5;-12;-30;-3;-22;32
3;-40;-3;16;46;21;16;-15
-8;9;-3;-3;3;1;-40;-35
-4;-39;-9;-21;-23;25;-11;7
7;34;10;13;1;39;12;-37
12;-18;1;-2;27;39;23;-16
-79;0;0;18;74;15;-82;-128
48;-8;-1;-13;-34;11;35;90
-24;4;-1;11;40;26;-40;22
28;2;-3;-9;-2;20;11;-33
12;22;-1;-8;-25;-22;-16;12
-28;-2;-2;-15;-16;8;8;-23
2;-21;-9;-8;-11;-33;-59;-14
51;15;16;23;7;13;59;127
-30;-15;-4;-7;-28;0;-14;-56
11;-30;-3;4;31;-9;-24;2
16;1;0;-2;-7;-45;4;72
-9;7;-8;-4;0;-5;15;7
-37;-19;-8;-10;-10;24;-56;-34
65;71;12;6;8;24;11;-54
12;-14;-6;-4;2;5;6;49
-53;-8;-12;-16;-33;-19;-22;-117
-1;4;5;12;12;21;-1;-128
-4;-37;-1;3;6;-27;38;-70
28;2;-5;10;64;14;-17;63
-8;3;-8;-25;-77;-48;-28;83
4;-3;10;45;93;8;-23;15
-33;-36;-15;-14;-13;-23;13;-60
-10;32;1;4;-6;27;-6;11
-9;-5;2;-8;-16;55;18;0
-11;52;2;-5;6;-25;-55;-38
-13;-9;-4;-5;-4;-16;-37;40
-8;9;7;11;37;38;30;35
10;-12;-2;0;3;-7;-28;0
-33;22;10;8;0;9;40;44
53;17;8;4;12;11;-25;-23
11;4;1;0;-13;3;1;-11
-10;-4;0;7;38;-7;-11;15
-21;-2;-1;2;12;1;-46;-53
-24;0;-1;2;16;18;4;-36
38;39;10;4;-6;1;-5;57
-12;-10;-7;-7;7;-6;0;-15
18;-4;4;-2;-22;-26;-28;-12
-20;-26;-2;-1;-28;-6;7;-56
-3;3;-11;-19;-15;-26;7;37
-33;-4;-5;-26;-57;-13;-14;-63
31;28;11;23;73;66;57;32
-18;3;5;34;46;12;-13;-3
20;-28;-7;-11;-27;23;-21;-1
9;-21;-11;-24;-10;-5;-45;-32
-7;40;15;12;-7;10;18;70
97;-4;17;26;27;31;57;127
-16;3;-8;-14;-23;-14;3;-21
-25;-6;2;-1;-8;68;46;-10
5;-14;0;-2;-11;-17;22;-1
-7;5;-10;-17;-29;-20;-5;39
-27;6;7;-3;-26;7;12;-21
26;-25;10;13;43;52;-13;-109
-18;-14;-6;-3;14;-7;-4;8
-26;-8;-3;-2;-4;-4;15;31
12;-23;-7;11;22;-14;25;25
32;40;-11;-17;-13;1;-15;-35
-16;-15;-4;-9;-4;-8;-23;81
2;20;2;0;-21;15;49;2
-13;-13;-4;-6;-25;-12;-25;-17
-14;1;4;13;1;-7;-9;7
-23;-9;-9;-6;3;31;-2;-14
64;30;12;-2;-34;-14;14;24
-42;-27;-7;-5;-62;-25;-1;-36
-1;39;7;4;-18;-14;32;63
6;-25;4;12;9;0;2;-40
40;-52;-13;-17;-17;-79;5;127
-39;-29;-10;-8;-1;-27;4;-36
-23;36;-4;-9;-6;-2;-32;-32
17;-11;-4;-10;-31;-24;-46;-59
-14;-3;3;9;32;21;-7;-23
-37;-13;3;7;-24;-50;14;21
66;-7;-2;-12;-10;50;97;127
14;-13;10;14;-9;36;39;7
0;13;7;11;33;31;-4;-128
-15;-14;-6;-5;-13;-2;-3;-55
-24;5;2;4;17;-4;-10;-25
25;14;5;1;16;22;-1;-9
-41;16;-2;0;8;-5;12;-64
69;28;1;-6;-28;-4;21;52
-33;20;-3;-17;-16;-72;-21;-27
6;-11;5;14;32;13;-5;13
-9;-33;1;16;-5;-4;25;-7
-23;-30;-17;-19;-39;-101;-21;-43
36;30;6;-8;-3;5;-14;-24
-21;-6;-7;-15;-32;-6;-8;9
28;11;3;-6;-24;4;16;127
14;-29;-6;11;35;35;1;26
-5;27;5;4;-5;37;6;21
-24;-25;-9;-21;-24;17;71;-9
-13;-14;4;4;16;-16;3;25
-2;-13;2;11;41;26;45;56
15;26;4;3;2;-1;-14;-54
-23;-44;-5;-6;-10;1;-48;96
69;9;-5;2;15;6;17;64
-10;5;-5;-12;-10;-7;-20;100
-7;-19;-4;-3;-12;5;12;-4
-29;11;14;37;89;95;34;27
21;15;4;6;-3;-15;-15;37
-17;21;9;0;-2;30;-19;-64
-5;-6;-5;-2;-3;-46;-21;-16
-5;-12;0;7;33;59;-10;-18
3;-5;-7;-11;-20;-54;-2;55
7;-1;-1;5;8;5;25;43
1;3;1;-4;-33;-28;-46;5
13;-22;-7;-7;-1;-23;-7;37
-40;38;5;10;18;7;-1;-112
12;-33;-6;-11;-37;-88;-87;-33
-30;-56;-12;-31;-69;-15;-16;-96
40;20;10;36;127;58;17;-27
-5;24;2;-3;2;14;38;26
15;-15;3;-2;-8;65;-16;13
-2;20;5;5;-57;-21;-4;-7
-23;-4;-6;-13;-33;-15;-15;33
22;39;5;-5;2;2;-8;33
32;-19;4;-2;9;37;29;-16
17;-10;0;-1;-22;10;8;-34
-8;2;-8;-13;-39;-30;-3;-24
24;23;11;19;46;98;8;54
14;0;3;8;19;-13;8;10
-22;-2;7;4;16;29;4;-16
-7;-17;-8;-7;-36;-14;-5;-17
-2;1;2;-5;-8;-4;-11;-9
-5;-2;-3;-4;-14;-39;-11;7
33;-33;7;26;17;11;-6;-19
-33;4;-7;8;35;2;-30;-90
-12;-55;-8;-13;-3;1;47;41
10;10;-5;-1;1;10;11;37
-57;10;-1;-11;-17;-19;33;-44
-4;-4;-13;-10;-27;-16;-8;23
-4;-24;-5;2;26;31;75;67
-22;-13;-11;-20;-23;-32;-36;-23
73;39;25;34;18;35;48;31
4;13;3;-1;0;-5;10;15
-9;16;2;2;-4;-25;-1;-16
-22;-5;-8;-23;-52;40;-39;-79
10;-18;4;28;79;-11;-17;-55
10;17;0;3;21;30;29;-43
48;-21;-3;-5;-25;-11;-72;17
-12;7;-1;-9;-38;2;12;-21
0;-3;-3;-8;-9;5;22;46
18;2;6;12;40;63;40;46
12;32;2;-5;-19;-13;27;64
-17;-8;-3;-3;-17;-7;3;-13
-22;-28;-6;-8;-8;7;-9;-69
-27;7;-5;-11;-30;-17;2;-89
50;15;2;3;-1;3;-46;-20
0;-21;-9;-4;7;-28;-54;-29
-23;35;5;3;5;-26;-66;-65
37;-9;3;-2;-4;25;6;-3
-4;-18;-6;13;45;26;21;24
-8;-6;5;6;-17;-27;4;-2
-8;9;-6;-6;-27;-53;-3;44
-38;-10;-1;-4;-3;13;23;-128
8;8;-3;7;17;9;0;59
-3;-19;-4;-7;2;2;-10;-1
-25;-23;-10;-11;-14;-4;-25;7
-2;8;-3;-9;-23;-37;26;47
32;-8;5;8;15;-2;46;127
-2;4;-1;-2;7;-7;48;19
7;-3;3;-4;-5;18;-20;59
0;-2;1;-2;-17;-33;-13;-48
10;13;7;4;3;19;32;5
-4;35;8;2;33;14;-3;-20
1;6;6;12;0;-77;10;1
-19;-16;-5;-17;-15;7;0;-21
29;18;19;34;43;39;6;-34
-3;-16;9;13;8;-2;-3;-44
-43;-21;-10;-10;-27;-10;30;26
12;-11;-14;-19;-32;-73;-40;-4
-32;-24;-2;2;11;18;-38;-52
-2;1;3;2;13;73;18;33
33;6;-14;-19;-47;-43;-35;0
21;20;13;21;75;91;72;60
2;9;2;0;1;-7;-9;-11
20;-15;-10;-10;-17;0;-11;-13
-63;-27;-5;16;53;6;-24;-15
56;3;7;-3;-14;-4;-13;5
-2;13;2;-5;-12;34;-4;-33
-8;-5;1;-5;-19;12;2;-29
22;12;3;-2;41;50;11;47
7;-5;4;2;-33;-5;2;-10
3;24;7;7;21;19;-6;-15
-6;-11;2;3;10;20;62;-67
18;2;-6;-9;-10;-21;-25;42
-12;-25;-4;-9;-18;35;4;-1
0;15;2;4;6;18;-23;-31
-11;-6;-1;4;-6;2;-14;-52
-27;-15;-4;-14;-25;11;-5;12
62;66;22;22;-14;7;57;127
9;-42;-2;2;36;-62;-46;-25
25;36;14;28;80;116;32;96
-10;3;6;11;43;40;35;53
-4;-40;-18;-22;-26;-35;-22;-73
13;31;2;-10;-30;0;-45;5
-14;7;-3;-2;15;6;1;-8
-16;12;1;1;1;8;4;-35
47;-16;-1;5;6;-40;-3;11
23;12;6;8;31;21;38;75
18;-35;-5;-6;-17;7;-41;-14
-11;35;3;2;-50;-13;6;-88
8;7;-9;10;13;10;-13;-6
22;-10;6;11;40;7;-8;62
9;1;-3;-2;-26;5;-37;-32
-23;-6;-3;-4;20;27;4;-54
-23;-33;-6;-6;-23;39;-13;-65
-4;11;10;11;-6;0;5;-1
-4;-8;-6;-6;-7;-10;11;-2
16;-8;-9;-12;-17;-19;9;24
-14;-3;1;-3;-31;-17;-17;-2
-18;4;-1;5;19;-19;-2;30
-51;-18;-11;-18;-22;-21;-23;-37
18;7;7;7;9;-6;13;39
10;21;5;-3;-44;27;7;-20
-11;-13;-11;0;16;-41;-23;-12
-46;-18;-4;-4;-17;6;-18;-128
13;16;2;2;38;23;-8;-17
-10;-14;-3;1;4;-26;-20;1
-4;-12;-5;-2;-9;-19;6;-31
-2;2;3;-3;8;25;20;16
-22;-16;-6;0;-15;-17;-18;35
12;24;3;-6;-13;-7;37;60
4;1;1;-5;-11;1;0;-43
9;-29;-6;-3;29;2;-29;2
-37;-5;-7;-5;-59;40;-6;-6
-1;-6;-10;-13;-11;-10;-7;-12
85;54;23;35;38;34;32;127
-14;-24;-7;-10;-15;6;22;16
-12;34;4;-8;-26;-4;64;18
17;-7;-8;-15;-33;-72;-25;-26
-21;-15;-5;-1;7;-2;9;-37
39;27;4;3;-11;-6;-19;16
-11;-18;-8;-10;-10;3;-19;-23
-5;7;0;-1;-12;29;19;0
23;12;6;9;19;21;4;47
1;-11;2;5;-21;-11;-14;17
3;6;-7;-18;-23;-6;1;-19
-20;-9;11;40;53;16;67;-57
6;5;4;11;27;64;3;21
-3;21;1;-10;-10;-28;4;2
11;14;8;6;-14;6;17;28
-20;-40;-3;8;18;25;-16;11
-17;-38;-10;-3;0;5;-14;-29
-17;54;3;6;22;64;35;5
-1;-7;-2;6;49;27;-19;-47
-22;-13;5;7;3;19;-4;-82
-15;-14;-11;-19;-44;-101;-27;-9
9;22;9;9;21;8;42;-16
24;-21;4;16;26;32;20;-8
-20;-2;-6;-6;-22;-11;-17;-11
-21;-11;-5;-4;-10;25;17;19
24;15;-7;-10;-30;28;-1;-22
8;4;9;16;47;20;58;-23
-17;-29;-3;-2;-1;-2;-13;-44
21;26;-4;-11;3;-17;13;127
-8;-14;-3;5;10;19;53;-20
-18;5;-5;2;17;21;1;-62
2;-24;-8;-12;-14;-19;-22;-5
22;1;2;-3;-16;20;-15;-2
-8;-24;3;13;39;12;-5;-6
-17;-6;-9;-7;-5;-24;-12;-32
7;4;-1;5;13;-21;4;15
21;9;-1;-10;-27;11;-7;9
-1;16;5;11;38;16;-6;2
20;-26;-1;-10;-13;-25;9;31
20;9;-3;-5;-12;11;-11;-1
-15;-4;5;2;-27;-47;-45;-35
19;78;10;2;1;7;-33;36
-45;-9;5;0;2;20;34;-128
0;-6;1;6;26;26;30;50
-19;-4;6;3;10;1;22;26
-17;-17;-7;-11;-25;2;11;3
-8;-7;-4;-8;-2;20;16;-22
-11;-22;-2;5;28;-26;-15;-45
13;6;-2;1;-19;8;21;-40
9;-19;-3;7;14;16;-24;-37
6;35;7;-5;-32;-61;13;20
17;-14;-6;3;26;-10;-22;29
5;0;2;-4;-8;-6;-45;11
-22;-15;-7;-5;6;-9;-1;-44
9;12;-5;-8;-15;-9;-39;-2
-13;7;-3;-6;-2;16;5;-27
6;-19;0;5;-1;-8;7;2
6;-10;-4;-9;-23;-9;-18;38
-19;4;1;7;34;19;-3;-8
12;-9;2;11;2;-18;10;-49
-3;-3;-3;-4;-3;7;-3;-5
-8;1;-9;-11;-32;-23;-3;-7
27;-1;1;-4;-4;-2;18;76
0;-27;0;13;20;51;-14;-83
52;21;-7;-16;-24;-28;-10;110
-3;-21;-2;13;20;-63;-19;-95
33;4;3;2;38;44;63;84
42;31;16;11;36;-11;5;-6
-32;-46;-13;-7;-32;-88;-46;-75
28;43;-2;-11;-13;-22;-1;-7
-22;-7;2;-1;16;57;25;-5
-27;-33;-3;-3;-6;-27;-21;-16
12;19;-3;-14;-10;2;17;69
-20;-2;-6;-10;-27;-52;-23;75
-30;2;-3;0;19;40;75;-26
42;-19;0;1;-21;12;6;62
-23;-8;2;3;-7;-19;-23;-23
1;19;-3;-9;-36;-92;-21;-61
1;0;-2;-10;-21;-5;-26;-47
-1;-11;-3;8;30;14;0;-6
12;9;3;7;22;14;0;-23
0;19;1;-1;-15;10;2;5
-3;-6;-1;0;-1;32;29;-1
-2;-7;-4;-13;-5;9;-25;19
20;37;8;15;10;5;-16;38
-5;-28;-9;-8;-16;-20;-43;-26
-9;-1;-2;4;2;9;2;49
-19;-12;0;-6;-15;7;-10;-49
-11;1;-7;-1;11;-19;-8;-16
-5;5;3;-1;9;68;63;-3
-11;9;2;-6;-30;-14;-21;1
2;-4;-1;9;37;121;100;30
-75;-3;-7;-7;-2;-20;-33;-81
0;-10;-9;-25;-33;-46;-12;108
-27;-20;-13;-9;-31;9;20;-83
30;13;7;23;65;67;46;105
-14;-2;-2;1;-15;-2;-15;-55
17;10;-3;0;-4;18;-8;-7
-1;17;3;-10;-22;-4;50;56
11;0;-1;-2;10;9;11;10
-2;13;5;-3;-8;-11;-2;5
-8;28;7;12;8;50;-23;-39
-5;-9;-3;-4;0;-12;-19;-6
-3;-22;-10;-10;-25;-96;-40;8
-22;-13;-7;-6;6;-49;-19;-11
-6;-10;-2;2;10;-27;6;-17
26;-7;0;0;-1;8;-29;-23
1;6;3;3;0;1;-3;86
-25;10;-4;-7;3;13;-17;-74
18;17;-2;-9;-34;-24;-1;9
-7;-10;-2;0;15;28;14;4
-11;1;3;9;20;-12;-12;11
-14;-27;-6;-9;-6;-25;-19;-85
-6;28;5;1;1;3;2;19
30;19;-1;-4;-5;-36;17;4
-6;12;4;-3;-36;-6;14;-18
-37;23;-7;-3;22;2;-32;-89
54;17;6;8;-13;-13;-57;-128
-50;-31;-11;-8;6;-69;-51;-26
31;-5;8;1;-2;-28;34;44
-23;10;0;3;-16;-32;-1;-30
2;13;4;-3;-6;9;-2;-42
-9;-4;-7;-7;-22;-15;-10;3
-42;-14;5;16;13;8;33;17
-16;28;1;-7;9;-47;2;37
-12;-48;-4;0;-7;36;47;-36
-26;28;-6;-7;-26;-12;35;1
50;9;9;15;18;75;22;63
-10;-8;-2;-1;6;-2;22;47
-2;-25;-7;-8;-10;-1;8;-7
-12;-11;-6;-5;-3;0;-17;-10
-30;-19;-6;-4;-8;-2;-17;-53
-25;-19;-8;-4;11;32;35;80
0;5;-3;-7;8;0;7;15
0;-18;-6;-4;-10;-28;22;60
18;45;9;-3;-25;-37;-91;-55
18;-11;3;15;51;6;2;18
-18;-1;-9;-8;-14;-21;-1;-7
24;14;9;6;25;31;22;-28
-3;-12;0;-4;-23;-17;-29;-52
19;4;1;8;29;17;37;22
13;30;11;9;-30;-3;28;51
-22;6;-8;-13;-5;32;8;-4
-11;-10;8;22;15;-17;-7;-6
-12;-24;-11;-23;-51;-58;-45;-41
-36;-7;-3;-7;15;28;34;-29
-17;-7;3;13;35;-2;-3;-56
5;-7;0;-6;-44;-8;24;48
-20;-3;5;11;39;14;17;30
27;31;5;2;10;4;8;22
-42;-46;-17;-15;-17;-46;-36;-87
15;15;10;5;-25;-19;51;70
-18;-17;-7;3;13;30;13;44
23;4;1;3;11;46;7;-113
-44;-5;-1;-2;-3;66;-5;16
-5;-7;1;3;32;16;0;38
-15;-4;-2;-2;-10;8;3;-62
-47;-12;-6;-4;-12;8;0;9
3;-5;2;2;-8;2;9;-24
-2;22;-7;-9;-3;-12;-7;-12
17;-44;-5;-4;-25;-12;-54;-21
-7;37;2;-1;-6;-3;19;-2
-15;-5;-9;-10;-10;-12;16;50
10;2;3;-2;-17;-4;36;67
-32;40;8;-3;-20;-10;-37;-94
30;25;4;8;17;10;-3;39
-6;15;-2;-10;-12;-14;-4;34
14;-28;-3;-13;-38;-2;23;30
26;-5;2;9;33;-12;1;-79
-20;28;3;6;-7;-33;27;67
-47;-1;-8;-11;-26;-17;-8;-28
-37;-41;-11;-22;-56;-109;-35;-128
2;-13;4;10;17;53;2;20
-12;25;1;3;17;36;4;19
-44;16;3;0;-9;-1;6;-128
37;-16;0;-12;-36;-3;-11;38
-12;-25;-7;-6;-20;25;-7;-41
-50;-8;-5;8;22;-23;-13;-46
22;-22;-3;-7;-32;-77;-26;-14
-3;25;-3;-6;3;47;11;64
4;-9;-7;-5;-17;4;-4;9
-2;7;0;3;16;22;12;-2
4;-26;-4;-1;-2;1;-3;-10
-4;33;-2;-1;-10;24;51;42
-7;-16;1;4;20;31;-1;-1
-27;18;-6;-5;-22;-23;-26;-69
8;-41;3;24;66;19;71;71
-15;-11;-9;-9;-18;8;19;57
38;-5;-8;-14;-39;-61;-20;127
-49;17;-1;3;7;-3;-34;-74
27;-5;-5;-3;-2;31;40;-6
