-7;0;4;9;-9;23;1;-3
-3;4;0;-9;-42;-4;-1;-1
8;0;8;15;52;11;1;3
6;1;-7;19;34;4;-1;1
-17;0;4;-18;-29;-12;-3;-6
24;-1;-1;-13;-34;1;0;5
1;2;-5;-6;-1;0;-2;-4
3;-5;-6;-7;-9;2;-2;-3
-15;-3;3;11;17;5;2;-1
1;0;-6;-13;-19;-3;-4;-2
12;-4;-9;-23;-6;-7;-1;1
2;0;12;24;-32;0;1;-4
-7;7;1;0;31;-10;0;-1
-1;1;3;12;34;20;-1;-1
5;-5;-12;-14;-17;28;1;-4
-1;3;7;30;60;18;3;-1
-6;-11;-9;-9;15;-12;-8;-5
0;2;1;-10;5;13;-1;-2
10;3;0;24;76;15;-2;-1
3;5;6;20;36;-11;-4;-2
-9;-7;-3;-8;5;3;-3;-2
-5;6;0;7;-35;-6;-1;-8
15;3;2;8;40;9;2;4
-35;-3;-2;-10;-6;-2;-3;-11
15;3;-2;9;24;10;-3;3
2;0;-2;-3;-26;6;9;2
-2;-2;-1;7;17;-3;-4;0
-7;-3;-2;-62;-83;-3;-3;-2
-3;-4;6;48;52;18;6;0
-3;-2;-4;-19;-41;-42;-9;-5
-1;-7;-7;-3;8;-14;-5;-2
0;-1;-4;15;25;3;8;1
20;1;-4;-9;0;24;6;3
-10;-3;-1;-10;-9;4;-4;-4
4;3;-3;-15;-23;-8;-2;-1
-4;4;-1;-6;-8;5;1;-1
-13;-8;-8;2;-12;-7;-8;-8
6;-6;-2;-10;-66;-11;-2;6
-1;-9;-7;-3;10;-2;-5;-2
-9;-2;-1;-9;-13;-4;-3;1
-4;4;-11;-2;-17;-13;-13;-10
-16;-7;0;-34;-36;-7;-3;-5
54;1;14;10;-1;16;7;18
-35;-1;-4;1;40;25;6;1
9;-11;-6;-6;-17;-15;-9;-9
-14;4;1;17;11;-25;-6;-11
27;5;-1;1;-22;-13;-3;7
-18;-2;1;0;-8;-8;-6;-7
-3;-3;3;-10;-6;0;-4;-2
-4;-5;-9;3;11;3;1;-1
1;-1;-7;-11;-13;19;-1;-4
-9;-3;-11;-37;-46;-22;-5;-2
-13;-4;13;32;25;14;6;3
13;-2;-4;-13;-21;2;-2;-1
0;3;-1;-12;-13;-19;0;0
10;1;4;11;8;-10;3;1
-22;-1;-12;-15;-35;4;-7;-9
15;0;2;4;-61;-13;-4;6
-16;-4;-5;-22;-30;2;-1;-6
18;0;13;40;92;21;6;7
5;5;0;15;46;-3;-1;-2
-4;0;3;5;-11;-11;0;0
-9;-4;-7;-12;-23;5;4;-5
-5;-1;2;21;51;7;0;0
11;-3;-4;-14;-24;1;-6;-3
16;-4;-6;-32;-27;-7;-6;5
-9;6;6;42;30;10;1;1
-14;-6;1;-26;-36;-31;-7;-7
5;-6;-4;-7;0;-7;4;0
-4;1;0;18;36;-2;-2;-2
2;5;-1;22;86;18;4;-1
-5;1;3;0;-8;-3;1;2
2;-5;-3;-12;-14;14;1;1
2;1;-2;-8;5;1;-4;-2
0;8;-1;-5;-22;-11;0;0
-4;2;2;32;16;4;2;6
9;3;8;12;7;-2;1;0
-6;-3;2;-7;-27;-5;-2;0
-3;-1;-7;-22;-62;21;-1;-4
-5;-2;4;14;42;4;4;0
1;-2;1;-18;-12;4;0;1
-14;2;-4;-2;0;-1;-9;-8
14;2;-4;-15;-42;-9;3;13
6;2;-2;-10;17;8;3;2
-21;-1;-6;-37;-48;4;-3;-9
1;-7;-11;-12;-52;-2;-7;-1
11;2;21;61;70;15;8;3
-5;-2;-10;-14;-43;-33;-14;-7
-4;-6;-7;-32;-51;-33;1;0
1;2;-1;-8;3;37;5;-1
11;1;2;7;-12;-11;-2;7
-3;-2;-9;-36;-15;4;-5;-10
-7;-4;12;51;71;5;0;-3
-8;-3;-7;-10;-8;-1;-7;-4
-10;6;-6;-18;-14;6;1;-2
-33;-3;-6;-13;-20;3;-1;-17
39;-1;3;8;27;-5;-2;18
4;-1;-6;-18;-4;1;-2;-6
2;1;-6;-7;-25;-14;-8;-9
-30;-6;4;1;9;2;-1;2
10;3;2;3;-26;-10;0;-2
-2;-4;-14;-30;-37;-19;-2;-7
-2;2;-2;-12;-23;-8;-5;-6
-2;1;2;72;127;5;1;0
-16;-3;-8;-14;-10;-10;-7;-5
-15;-6;4;-5;-10;-14;-1;-3
-13;6;1;-4;22;21;6;-3
